	text_id	word_id	ref_token	time	nItem	centered_time	word_len	word	surprisal	surprisal_buggy	freq	prev_word	prev2_word	prev3_word	prev_surprisal	prev2_surprisal	prev3_surprisal	prev_surprisal_buggy	prev2_surprisal_buggy	prev3_surprisal_buggy	prev_freq	prev2_freq	prev3_freq	prev_word_len	prev2_word_len	prev3_word_len
41	1	41	thousand	404.0	86.0	74.93575587461983	8.0	thousand	5.638697034679353	5.6329527	10.353893280029297	a	once	where	2.763267495087348	5.656775744631887	3.574708556756377	2.789505	5.6412935	3.5633605	3.9862823486328125	8.527612686157227	7.105757713317871	1.0	4.0	5.0
42	1	42	spinning	378.3376623376623	84.0	52.17336063253725	8.0	spinning	8.02256117388606	8.005517	11.82263469696045	thousand	a	once	5.638697034679353	2.763267495087348	5.656775744631887	5.6329527	2.789505	5.6412935	10.353893280029297	3.9862823486328125	8.527612686157227	8.0	1.0	4.0
43	1	43	jennies	484.53846153846155	85.0	156.8081653818879	7.0	jennies	3.625820498913527	3.6133225	16.63422393798828	spinning	thousand	a	8.02256117388606	5.638697034679353	2.763267495087348	8.005517	5.6329527	2.789505	11.82263469696045	10.353893280029297	3.9862823486328125	8.0	8.0	1.0
44	1	44	that	472.5375	86.0	143.9649553459338	4.0	that	7.576503833057359	7.6113725	5.288764953613281	jennies	spinning	thousand	3.625820498913527	8.02256117388606	5.638697034679353	3.6133225	8.005517	5.6329527	16.63422393798828	11.82263469696045	10.353893280029297	7.0	8.0	8.0
45	1	45	hummed	399.6707317073171	86.0	74.79736988157337	6.0	hummed	7.184740070253611	7.1535926	18.430097579956055	that	jennies	spinning	7.576503833057359	3.625820498913527	8.02256117388606	7.6113725	3.6133225	8.005517	5.288764953613281	16.63422393798828	11.82263469696045	4.0	7.0	8.0
46	1	46	and	385.96385542168673	86.0	56.07222402559886	3.0	and	2.099394147866405	2.1313157	3.637526512145996	hummed	that	jennies	7.184740070253611	7.576503833057359	3.625820498913527	7.1535926	7.6113725	3.6133225	18.430097579956055	5.288764953613281	16.63422393798828	6.0	4.0	7.0
47	1	47	clattered	387.3536585365854	85.0	60.65878640161952	9.0	clattered	3.2379573434591293	3.128395	18.763452529907227	and	hummed	that	2.099394147866405	7.184740070253611	7.576503833057359	2.1313157	7.1535926	7.6113725	3.637526512145996	18.430097579956055	5.288764953613281	3.0	6.0	4.0
48	1	48	spun	399.679012345679	85.0	70.33620378798484	4.0	spun	6.4348988980054855	6.428112	12.944464683532715	clattered	and	hummed	3.2379573434591293	2.099394147866405	7.184740070253611	3.128395	2.1313157	7.1535926	18.763452529907227	3.637526512145996	18.430097579956055	9.0	3.0	6.0
49	1	49	wool	411.17857142857144	86.0	80.98640771571488	4.0	wool	2.7069069743156438	2.609178	11.331916809082031	spun	clattered	and	6.4348988980054855	3.2379573434591293	2.099394147866405	6.428112	3.128395	2.1313157	12.944464683532715	18.763452529907227	3.637526512145996	4.0	9.0	3.0
50	1	50	into	381.5421686746988	84.0	49.145049093082015	4.0	into	0.7641262580873445	0.9782434	6.846742153167725	wool	spun	clattered	2.7069069743156438	6.4348988980054855	3.2379573434591293	2.609178	6.428112	3.128395	11.331916809082031	12.944464683532715	18.763452529907227	4.0	4.0	9.0
51	1	51	money	384.2068965517241	87.0	50.808416760073825	5.0	money	8.712684392929077	7.6407547	8.982840538024902	into	wool	spun	0.7641262580873445	2.7069069743156438	6.4348988980054855	0.9782434	2.609178	6.428112	6.846742153167725	11.331916809082031	12.944464683532715	4.0	4.0	4.0
52	1	52	for	377.3953488372093	87.0	45.111064659075005	3.0	for	1.2729115052497946	2.3453376	4.827795028686523	money	into	wool	8.712684392929077	0.7641262580873445	2.7069069743156438	7.6407547	0.9782434	2.609178	8.982840538024902	6.846742153167725	11.331916809082031	5.0	4.0	4.0
53	1	53	the	405.81481481481484	85.0	79.48336167896836	3.0	the	0.5682947332970798	0.5679446	2.7637033462524414	for	money	into	1.2729115052497946	8.712684392929077	0.7641262580873445	2.3453376	7.6407547	0.9782434	4.827795028686523	8.982840538024902	6.846742153167725	3.0	5.0	4.0
54	1	54	long-bearded	421.32142857142856	86.0	87.1624045755232	12.0	long-bearded	15.55183021724224	15.478664		the	for	money	0.5682947332970798	1.2729115052497946	8.712684392929077	0.5679446	2.3453376	7.6407547	2.7637033462524414	4.827795028686523	8.982840538024902	3.0	3.0	5.0
55	1	55	mill	419.69135802469134	84.0	93.2768540988363	4.0	mill	4.401987582445145	3.9849277	9.97927188873291	long-bearded	the	for	15.55183021724224	0.5682947332970798	1.2729115052497946	15.478664	0.5679446	2.3453376		2.7637033462524414	4.827795028686523	12.0	3.0	3.0
56	1	56	owners.	412.7283950617284	87.0	89.68468260085423	7.0	owners.	2.067641228437424	2.2341263	10.08433723449707	mill	long-bearded	the	4.401987582445145	15.55183021724224	0.5682947332970798	3.9849277	15.478664	0.5679446	9.97927188873291		2.7637033462524414	4.0	12.0	3.0
57	1	57	That	394.6309523809524	87.0	64.01284791594662	4.0	That	4.942807950079441	5.197649	5.288764953613281	owners.	mill	long-bearded	2.067641228437424	4.401987582445145	15.55183021724224	2.2341263	3.9849277	15.478664	10.08433723449707	9.97927188873291		7.0	4.0	12.0
58	1	58	all	409.45238095238096	87.0	77.7986689701873	3.0	all	4.809044598601759	4.8678436	6.672982215881348	That	owners.	mill	4.942807950079441	2.067641228437424	4.401987582445145	5.197649	2.2341263	3.9849277	5.288764953613281	10.08433723449707	9.97927188873291	4.0	7.0	4.0
59	1	59	mill	409.40697674418607	87.0	76.86770782428394	4.0	mill	11.775608092546465	11.65509	9.97927188873291	all	That	owners.	4.809044598601759	4.942807950079441	2.067641228437424	4.8678436	5.197649	2.2341263	6.672982215881348	5.288764953613281	10.08433723449707	3.0	4.0	7.0
60	1	60	owners	366.91764705882355	87.0	36.43799099176645	6.0	owners	1.931174136698246	1.9945407	10.08433723449707	mill	all	That	11.775608092546465	4.809044598601759	4.942807950079441	11.65509	4.8678436	5.197649	9.97927188873291	6.672982215881348	5.288764953613281	4.0	3.0	4.0
61	1	61	were	387.19767441860466	86.0	54.91339024047035	4.0	were	1.472923149354756	1.5349916	5.851211071014404	owners	mill	all	1.931174136698246	11.775608092546465	4.809044598601759	1.9945407	11.65509	4.8678436	10.08433723449707	9.97927188873291	6.672982215881348	6.0	4.0	3.0
62	1	62	generally	378.5402298850575	87.0	45.14175009340716	9.0	generally	8.908337297150865	8.911843	9.049982070922852	were	owners	mill	1.472923149354756	1.931174136698246	11.775608092546465	1.5349916	1.9945407	11.65509	5.851211071014404	10.08433723449707	9.97927188873291	4.0	6.0	4.0
63	1	63	busy	369.51190476190476	84.0	35.295560973834974	4.0	busy	9.520518228411674	9.344683	10.994600296020508	generally	were	owners	8.908337297150865	1.472923149354756	1.931174136698246	8.911843	1.5349916	1.9945407	9.049982070922852	5.851211071014404	10.08433723449707	9.0	4.0	6.0
64	1	64	as	354.66265060240966	86.0	26.11249458281012	2.0	as	6.127597075421363	6.3028855	4.889190673828125	busy	generally	were	9.520518228411674	8.908337297150865	1.472923149354756	9.344683	8.911843	1.5349916	10.994600296020508	9.049982070922852	5.851211071014404	4.0	9.0	4.0
65	1	65	beavers	359.7906976744186	86.0	27.506413496284303	7.0	beavers	2.000800981415523	1.6813658	13.197308540344238	as	busy	generally	6.127597075421363	9.520518228411674	8.908337297150865	6.3028855	9.344683	8.911843	4.889190673828125	10.994600296020508	9.049982070922852	2.0	4.0	9.0
66	1	66	and	350.6511627906977	87.0	20.860631725194402	3.0	and	2.035963105969131	2.3491497	3.637526512145996	beavers	as	busy	2.000800981415523	6.127597075421363	9.520518228411674	1.6813658	6.3028855	9.344683	13.197308540344238	4.889190673828125	10.994600296020508	7.0	2.0	4.0
67	1	67	quite	370.29411764705884	87.0	40.011090652492044	5.0	quite	6.597731376299635	6.605788	9.873231887817383	and	beavers	as	2.035963105969131	2.000800981415523	6.127597075421363	2.3491497	1.6813658	6.3028855	3.637526512145996	13.197308540344238	4.889190673828125	3.0	7.0	2.0
68	1	68	pleased	343.93023255813955	86.0	11.645948380005235	7.0	pleased	5.094800271093845	5.0643854	12.439207077026367	quite	and	beavers	6.597731376299635	2.035963105969131	2.000800981415523	6.605788	2.3491497	1.6813658	9.873231887817383	3.637526512145996	13.197308540344238	5.0	3.0	7.0
69	1	69	with	370.37931034482756	87.0	36.98083055317728	4.0	with	0.2742040882003493	0.30543536	5.019045829772949	pleased	quite	and	5.094800271093845	6.597731376299635	2.035963105969131	5.0643854	6.605788	2.3491497	12.439207077026367	9.873231887817383	3.637526512145996	7.0	5.0	3.0
70	1	70	themselves	363.3690476190476	85.0	32.133395744317035	10.0	themselves	1.970833957195282	0.9333378	9.38039779663086	with	pleased	quite	0.2742040882003493	5.094800271093845	6.597731376299635	0.30543536	5.0643854	6.605788	5.019045829772949	12.439207077026367	9.873231887817383	4.0	7.0	5.0
71	1	71	for	349.0581395348837	86.0	15.153531992315028	3.0	for	2.3149878615513444	3.3485346	4.827795028686523	themselves	with	pleased	1.970833957195282	0.2742040882003493	5.094800271093845	0.9333378	0.30543536	5.0643854	9.38039779663086	5.019045829772949	12.439207077026367	10.0	4.0	7.0
72	1	72	being	339.4651162790698	86.0	5.560508736501074	5.0	being	2.469016139395535	2.4693844	7.308535575866699	for	themselves	with	2.3149878615513444	1.970833957195282	0.2742040882003493	3.3485346	0.9333378	0.30543536	4.827795028686523	9.38039779663086	5.019045829772949	3.0	10.0	4.0
73	1	73	so	345.9647058823529	85.0	12.315384550891446	2.0	so	1.990320086479187	1.4404881	7.72886848449707	being	for	themselves	2.469016139395535	2.3149878615513444	1.970833957195282	2.4693844	3.3485346	0.9333378	7.308535575866699	4.827795028686523	9.38039779663086	5.0	3.0	10.0
74	1	74	successful	355.88235294117646	86.0	21.665023700166426	10.0	successful	5.5250073075294495	5.3329234	9.109391212463379	so	being	for	1.990320086479187	2.469016139395535	2.3149878615513444	1.4404881	2.4693844	3.3485346	7.72886848449707	7.308535575866699	4.827795028686523	2.0	5.0	3.0
75	1	75	and	345.12048192771084	85.0	15.74801062630644	3.0	and	1.847555993590504	2.5868487	3.637526512145996	successful	so	being	5.5250073075294495	1.990320086479187	2.469016139395535	5.3329234	1.4404881	2.4693844	9.109391212463379	7.72886848449707	7.308535575866699	10.0	2.0	5.0
76	1	76	well	346.73493975903614	84.0	16.692119437945244	4.0	well	5.238095104694367	4.4924603	7.3742475509643555	and	successful	so	1.847555993590504	5.5250073075294495	1.990320086479187	2.5868487	5.3329234	1.4404881	3.637526512145996	9.109391212463379	7.72886848449707	3.0	10.0	2.0
77	1	77	off	342.5232558139535	87.0	9.997130341941777	3.0	off	2.4033732414245605	1.9271038	8.026782989501953	well	and	successful	5.238095104694367	1.847555993590504	5.5250073075294495	4.4924603	2.5868487	5.3329234	7.3742475509643555	3.637526512145996	9.109391212463379	4.0	3.0	10.0
78	1	78	was	353.41379310344826	87.0	20.01531331179796	3.0	was	2.159562410786748	3.364969	4.599342346191406	off	well	and	2.4033732414245605	5.238095104694367	1.847555993590504	1.9271038	4.4924603	2.5868487	8.026782989501953	7.3742475509643555	3.637526512145996	3.0	4.0	3.0
79	1	79	known	346.5176470588235	86.0	13.335949391653612	5.0	known	4.831241562962532	4.788729	7.266695022583008	was	off	well	2.159562410786748	2.4033732414245605	5.238095104694367	3.364969	1.9271038	4.4924603	4.599342346191406	8.026782989501953	7.3742475509643555	3.0	3.0	4.0
80	1	80	to	333.74117647058824	86.0	0.959267167048367	2.0	to	1.1704550796421245	1.2353773	4.020755767822266	known	was	off	4.831241562962532	2.159562410786748	2.4033732414245605	4.788729	3.364969	1.9271038	7.266695022583008	4.599342346191406	8.026782989501953	5.0	3.0	3.0
81	1	81	the	361.45882352941175	86.0	26.80816621826275	3.0	the	2.271373483701609	2.2715173	2.7637033462524414	to	known	was	1.1704550796421245	4.831241562962532	2.159562410786748	1.2353773	4.788729	3.364969	4.020755767822266	7.266695022583008	4.599342346191406	2.0	5.0	3.0
82	1	82	residents	349.36470588235295	86.0	18.405141859016723	9.0	residents	4.512030079960823	4.4470153	9.414270401000977	the	to	known	2.271373483701609	1.1704550796421245	4.831241562962532	2.2715173	1.2353773	4.788729	2.7637033462524414	4.020755767822266	7.266695022583008	3.0	2.0	5.0
83	1	83	of	334.7560975609756	86.0	6.060768995169715	2.0	of	0.1218529859906993	0.18712273	3.4530773162841797	residents	the	to	4.512030079960823	2.271373483701609	1.1704550796421245	4.4470153	2.2715173	1.2353773	9.414270401000977	2.7637033462524414	4.020755767822266	9.0	3.0	2.0
84	1	84	Bradford,	388.3452380952381	85.0	53.74194419845545	9.0	Bradford,	2.4658434410230257	2.4656274	11.229596138000488	of	residents	the	0.1218529859906993	4.512030079960823	2.271373483701609	0.18712273	4.4470153	2.2715173	3.4530773162841797	9.414270401000977	2.7637033462524414	2.0	9.0	3.0
85	1	85	and	359.3855421686747	84.0	26.53661635840715	3.0	and	1.6268078917637467	1.6201974	3.637526512145996	Bradford,	of	residents	2.4658434410230257	0.1218529859906993	4.512030079960823	2.4656274	0.18712273	4.4470153	11.229596138000488	3.4530773162841797	9.414270401000977	9.0	2.0	9.0
86	1	86	if	328.6860465116279	86.0	-6.0745536712587755	2.0	if	4.60733701242134	4.611911	7.731882572174072	and	Bradford,	of	1.6268078917637467	2.4658434410230257	0.1218529859906993	1.6201974	2.4656274	0.18712273	3.637526512145996	11.229596138000488	3.4530773162841797	3.0	9.0	2.0
87	1	87	you	329.86206896551727	87.0	-3.536410826133072	3.0	you	1.0039361026138067	0.99679697	8.02623176574707	if	and	Bradford,	4.60733701242134	1.6268078917637467	2.4658434410230257	4.611911	1.6201974	2.4656274	7.731882572174072	3.637526512145996	11.229596138000488	2.0	3.0	9.0
88	1	88	were	313.20238095238096	86.0	-17.31533675542238	4.0	were	1.2117058301810175	1.2196891	5.851211071014404	you	if	and	1.0039361026138067	4.60733701242134	1.6268078917637467	0.99679697	4.611911	1.6201974	8.02623176574707	7.731882572174072	3.637526512145996	3.0	2.0	3.0
89	1	89	to	315.4186046511628	86.0	-17.727109254289797	2.0	to	0.7407987957121804	0.74235624	4.020755767822266	were	you	if	1.2117058301810175	1.0039361026138067	4.60733701242134	1.2196891	0.99679697	4.611911	5.851211071014404	8.02623176574707	7.731882572174072	4.0	3.0	2.0
90	1	90	go	332.0232558139535	87.0	2.232724748450215	2.0	go	2.655679161893204	2.653349	8.709907531738281	to	were	you	0.7407987957121804	1.2117058301810175	1.0039361026138067	0.74235624	1.2196891	0.99679697	4.020755767822266	5.851211071014404	8.02623176574707	2.0	4.0	3.0
91	1	91	into	332.2823529411765	85.0	-3.006354382536291	4.0	into	2.2097553444327787	2.2114189	6.846742153167725	go	to	were	2.655679161893204	0.7407987957121804	1.2117058301810175	2.653349	0.74235624	1.2196891	8.709907531738281	4.020755767822266	5.851211071014404	2.0	2.0	4.0
92	1	92	the	326.1294117647059	85.0	-9.15929555900688	3.0	the	0.8168576073949225	0.8170525	2.7637033462524414	into	go	to	2.2097553444327787	2.655679161893204	0.7407987957121804	2.2114189	2.653349	0.74235624	6.846742153167725	8.709907531738281	4.020755767822266	4.0	2.0	2.0
93	1	93	city	319.5833333333333	84.0	-13.810190085352051	4.0	city	2.3669852018356323	2.1077485	6.969664573669434	the	into	go	0.8168576073949225	2.2097553444327787	2.655679161893204	0.8170525	2.2114189	2.653349	2.7637033462524414	6.846742153167725	8.709907531738281	3.0	4.0	2.0
94	1	94	to	319.0813953488372	86.0	-15.67920483404947	2.0	to	3.170342849800363	3.427474	4.020755767822266	city	the	into	2.3669852018356323	0.8168576073949225	2.2097553444327787	2.1077485	0.8170525	2.2114189	6.969664573669434	2.7637033462524414	6.846742153167725	4.0	3.0	4.0
95	1	95	visit	330.9186046511628	86.0	-3.8419955317238896	5.0	visit	2.2528825476765637	2.1662219	9.631874084472656	to	city	the	3.170342849800363	2.3669852018356323	0.8168576073949225	3.427474	2.1077485	0.8170525	4.020755767822266	6.969664573669434	2.7637033462524414	2.0	4.0	3.0
